Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
009ce48c647ac205687acc2f35029adc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__	0.951625154846689
c83172dc31fde4ab2362eeda60fa1568	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9999926177977799
9bffb525b6a5aa0dc49d8ff8b2edb7bf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__	0.9946366305976525
47733712e8587bea4e7eddd56dcf1fd2	k__Bacteria	0.9260489804293727
d5f6886e7864f492a0b97451c1756d97	Unassigned	0.9020875576596455
a362964f27e19aad4ea97e27f359581c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__	0.7844389267756086
a48779afdb7c1cf150ae8c9f0ab748bc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9996679374495759
76b927eda76515e82c67511c0ff1d557	k__Bacteria	0.9442978636135704
f72929fb21094af27763f62b4fa5a31a	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Bergeyella; s__zoohelcum	0.9991288781933519
e075126880fded365cc6326cc20eccfa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9958698470902572
39e189658e74549f7be6699d1ca1f665	k__Bacteria	0.9405309215238429
923cf79c6b71fa105edf608f33ab9cf6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__	0.9803282401863529
5d5fe97999b387aa1b54716911e78db7	k__Bacteria	0.9703907912133719
a31e14fab1f8c3e371760eb66406c5b3	k__Bacteria	0.9169924625743877
8469c5b85dca4ce561c6ed833ddd7507	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae	0.9280860345874247
5b07ac3947f910de15a225caffe7e9e7	k__Bacteria	0.933971164929029
1f0a35f34296648d4c918fa405360771	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.7409925607908736
82c7cc2a36ec1e679f850f3d9b9b3788	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__	0.9999878652522656
c70009b77cffeb0a7f2054a84915fec8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus	0.9971835447074135
f0655ff0031b4dcf9c5729f7f38319f1	k__Bacteria	0.9761423168028135
bd0df0977d0a3124514223f21605283b	k__Bacteria	0.9431786525496768
6ac51b12513ec2a56d791a78671329ff	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9976054220484867
93251182935bab53383cca7d5805ed54	Unassigned	0.9032579749049011
f1b153c11c5433cbfce236c44926d157	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.9882953477026952
5d6927195ec8cf4fd60b6e1f9d436d49	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.7093493001974411
563960485bbed3000b66bede9869eb75	Unassigned	0.922626015054579
ed81b7fcedf50444c218c5c44dd9f6c6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9999944091217995
727560559534f4ea861839ae04509a86	Unassigned	0.871974654144281
0a26452b69d0f9d288aa98a075492e40	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.9999999917306828
4b4e6dfb4a3d861dd8294f3bf920b64e	k__Bacteria	0.9476436607840476
483392fd6f128f168db12b27e0c9705b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae	0.9999992961263574
a93dcbbb5688a8d360dd9440c4329bef	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999703578067837
